_time,_value,_field,_measurement,day,month,station,year
2023-07-14 19:00:00+00:00,9.4,highest_120min_rainfall,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,9.4,highest_30min_rainfall,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,9.4,highest_60min_rainfall,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,44.6,max_wind_speed,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,29.3,maximum_temperature,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,25.8,mean_temperature,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,11.0,mean_wind_speed,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,23.4,minimum_temperature,Daily Weather Conditions,23,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,34.3,max_wind_speed,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,31.6,maximum_temperature,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,27.0,mean_temperature,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,13.8,mean_wind_speed,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,24.9,minimum_temperature,Daily Weather Conditions,23,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,32.8,max_wind_speed,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,33.7,maximum_temperature,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,28.2,mean_temperature,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,9.8,mean_wind_speed,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,25.8,minimum_temperature,Daily Weather Conditions,23,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,47.2,max_wind_speed,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,33.4,maximum_temperature,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.9,mean_temperature,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,mean_wind_speed,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,26.9,minimum_temperature,Daily Weather Conditions,23,4,Admiralty,2023
2023-07-14 19:00:00+00:00,4.6,daily_rainfall_total,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,4.6,highest_120min_rainfall,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,4.4,highest_30min_rainfall,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,4.6,highest_60min_rainfall,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,35.2,max_wind_speed,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.7,maximum_temperature,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.7,mean_temperature,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,8.8,mean_wind_speed,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,24.1,minimum_temperature,Daily Weather Conditions,23,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.2,daily_rainfall_total,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,8.2,highest_120min_rainfall,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,2.8,highest_30min_rainfall,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,4.6,highest_60min_rainfall,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,27.4,max_wind_speed,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,24.8,maximum_temperature,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,23.5,mean_temperature,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,8.5,mean_wind_speed,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,22.4,minimum_temperature,Daily Weather Conditions,24,1,Admiralty,2023
2023-07-14 19:00:00+00:00,0.8,daily_rainfall_total,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.6,highest_120min_rainfall,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.2,highest_30min_rainfall,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.4,highest_60min_rainfall,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,26.7,max_wind_speed,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,30.1,maximum_temperature,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,27.1,mean_temperature,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,7.9,mean_wind_speed,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,25.5,minimum_temperature,Daily Weather Conditions,24,10,Admiralty,2022
2023-07-14 19:00:00+00:00,24.0,daily_rainfall_total,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,24.0,highest_120min_rainfall,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,16.0,highest_30min_rainfall,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,24.0,highest_60min_rainfall,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,54.4,max_wind_speed,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,33.1,maximum_temperature,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,28.4,mean_temperature,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,7.5,mean_wind_speed,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,23.1,minimum_temperature,Daily Weather Conditions,24,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,42.0,max_wind_speed,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,29.8,maximum_temperature,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,26.7,mean_temperature,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,12.9,mean_wind_speed,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.7,minimum_temperature,Daily Weather Conditions,24,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,40.0,max_wind_speed,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,31.4,maximum_temperature,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,14.5,mean_wind_speed,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,25.2,minimum_temperature,Daily Weather Conditions,24,2,Admiralty,2023
2023-07-14 19:00:00+00:00,13.8,daily_rainfall_total,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,12.0,highest_120min_rainfall,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.4,highest_30min_rainfall,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.8,highest_60min_rainfall,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,37.8,max_wind_speed,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,33.0,maximum_temperature,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,27.3,mean_temperature,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,6.3,mean_wind_speed,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,24.8,minimum_temperature,Daily Weather Conditions,24,3,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,daily_rainfall_total,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_120min_rainfall,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_30min_rainfall,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,1.0,highest_60min_rainfall,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,30.9,max_wind_speed,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,34.2,maximum_temperature,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.7,mean_temperature,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,6.9,mean_wind_speed,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,26.0,minimum_temperature,Daily Weather Conditions,24,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.2,max_wind_speed,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.6,maximum_temperature,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,30.0,mean_temperature,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,6.6,mean_wind_speed,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,27.7,minimum_temperature,Daily Weather Conditions,24,5,Admiralty,2023
2023-07-14 19:00:00+00:00,24.0,daily_rainfall_total,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,15.0,highest_120min_rainfall,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,6.0,highest_30min_rainfall,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,9.0,highest_60min_rainfall,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,38.9,max_wind_speed,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,24.8,maximum_temperature,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,23.4,mean_temperature,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,8.4,mean_wind_speed,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,22.3,minimum_temperature,Daily Weather Conditions,25,1,Admiralty,2023
2023-07-14 19:00:00+00:00,48.4,daily_rainfall_total,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,46.8,highest_120min_rainfall,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,27.2,highest_30min_rainfall,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,45.4,highest_60min_rainfall,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,41.5,max_wind_speed,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,30.7,maximum_temperature,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,26.4,mean_temperature,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,7.9,mean_wind_speed,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,23.5,minimum_temperature,Daily Weather Conditions,25,10,Admiralty,2022
2023-07-14 19:00:00+00:00,7.2,daily_rainfall_total,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,29.6,highest_120min_rainfall,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,14.4,highest_30min_rainfall,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,26.6,highest_60min_rainfall,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,30.2,max_wind_speed,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,31.1,maximum_temperature,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,27.4,mean_temperature,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,7.9,mean_wind_speed,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,23.4,minimum_temperature,Daily Weather Conditions,25,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,35.2,max_wind_speed,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,31.6,maximum_temperature,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,27.0,mean_temperature,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,13.9,mean_wind_speed,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,24.8,minimum_temperature,Daily Weather Conditions,25,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,41.1,max_wind_speed,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,31.7,maximum_temperature,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,27.0,mean_temperature,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,13.8,mean_wind_speed,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,24.5,minimum_temperature,Daily Weather Conditions,25,2,Admiralty,2023
2023-07-14 19:00:00+00:00,15.8,daily_rainfall_total,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,10.6,highest_120min_rainfall,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,7.2,highest_30min_rainfall,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,8.8,highest_60min_rainfall,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,40.0,max_wind_speed,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,31.3,maximum_temperature,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,25.9,mean_temperature,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,6.5,mean_wind_speed,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,23.3,minimum_temperature,Daily Weather Conditions,25,3,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,35.9,max_wind_speed,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,32.3,maximum_temperature,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.5,mean_temperature,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,6.0,mean_wind_speed,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,26.6,minimum_temperature,Daily Weather Conditions,25,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,daily_rainfall_total,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_120min_rainfall,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_30min_rainfall,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_60min_rainfall,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,31.3,max_wind_speed,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,33.5,maximum_temperature,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,29.7,mean_temperature,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,6.1,mean_wind_speed,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,28.3,minimum_temperature,Daily Weather Conditions,25,5,Admiralty,2023
2023-07-14 19:00:00+00:00,8.0,daily_rainfall_total,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,6.8,highest_120min_rainfall,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,5.2,highest_30min_rainfall,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,6.0,highest_60min_rainfall,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,30.9,max_wind_speed,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,26.9,maximum_temperature,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,24.5,mean_temperature,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,9.8,mean_wind_speed,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,22.4,minimum_temperature,Daily Weather Conditions,26,1,Admiralty,2023
2023-07-14 19:00:00+00:00,2.6,daily_rainfall_total,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,1.8,highest_120min_rainfall,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,1.6,highest_30min_rainfall,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,1.8,highest_60min_rainfall,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,37.4,max_wind_speed,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,28.5,maximum_temperature,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,25.7,mean_temperature,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,7.7,mean_wind_speed,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,23.3,minimum_temperature,Daily Weather Conditions,26,10,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,26.3,max_wind_speed,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,32.9,maximum_temperature,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,28.2,mean_temperature,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,6.2,mean_wind_speed,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,25.7,minimum_temperature,Daily Weather Conditions,26,11,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,daily_rainfall_total,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_120min_rainfall,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_30min_rainfall,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,0.0,highest_60min_rainfall,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,37.8,max_wind_speed,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,29.6,maximum_temperature,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,26.7,mean_temperature,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,14.9,mean_wind_speed,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,25.2,minimum_temperature,Daily Weather Conditions,26,12,Admiralty,2022
2023-07-14 19:00:00+00:00,1.4,daily_rainfall_total,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,1.4,highest_120min_rainfall,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_30min_rainfall,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,1.2,highest_60min_rainfall,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,49.6,max_wind_speed,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,30.8,maximum_temperature,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,26.8,mean_temperature,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,18.7,mean_wind_speed,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,24.0,minimum_temperature,Daily Weather Conditions,26,2,Admiralty,2023
2023-07-14 19:00:00+00:00,17.8,daily_rainfall_total,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,17.6,highest_120min_rainfall,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,13.0,highest_30min_rainfall,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,15.8,highest_60min_rainfall,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,46.5,max_wind_speed,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,34.5,maximum_temperature,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,26.6,mean_temperature,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,6.8,mean_wind_speed,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,23.0,minimum_temperature,Daily Weather Conditions,26,3,Admiralty,2023
2023-07-14 19:00:00+00:00,3.4,daily_rainfall_total,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.4,highest_120min_rainfall,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.4,highest_30min_rainfall,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,3.4,highest_60min_rainfall,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,35.6,max_wind_speed,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,34.0,maximum_temperature,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,28.7,mean_temperature,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,7.0,mean_wind_speed,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,25.7,minimum_temperature,Daily Weather Conditions,26,4,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,daily_rainfall_total,Daily Weather Conditions,26,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_120min_rainfall,Daily Weather Conditions,26,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.4,highest_30min_rainfall,Daily Weather Conditions,26,5,Admiralty,2023
2023-07-14 19:00:00+00:00,0.6,highest_60min_rainfall,Daily Weather Conditions,26,5,Admiralty,2023
2023-07-14 19:00:00+00:00,36.3,max_wind_speed,Daily Weather Conditions,26,5,Admiralty,2023
2023-07-14 19:00:00+00:00,32.0,maximum_temperature,Daily Weather Conditions,26,5,Admiralty,2023
